date,order_id,from_link_id,to_link_id,reason
20161022,3682d1cac66b91a991ff0063845a19ac,257224673_4214,258742300_3952,flagged_direction_gap
20161022,3682d1cac66b91a991ff0063845a19ac,258742300_3952,257224673_4214,flagged_direction_gap
20161022,3682d1cac66b91a991ff0063845a19ac,257224673_4214,48795850_3950,flagged_direction_gap
20161022,3682d1cac66b91a991ff0063845a19ac,48795850_3950,257224673_4214,flagged_direction_gap
20161022,3682d1cac66b91a991ff0063845a19ac,254489533_4305,39820414_4283,flagged_direction_gap
20161022,39838310915bb47eae440936573e7bfc,334283254_8958,285109330_8955,flagged_direction_gap
20161022,39838310915bb47eae440936573e7bfc,285109330_8955,334283254_8958,flagged_direction_gap
20161022,39838310915bb47eae440936573e7bfc,334283254_8958,378402211_8962,flagged_direction_gap
20161022,39838310915bb47eae440936573e7bfc,378402211_8962,370672200_8961,flagged_direction_gap
20161022,39838310915bb47eae440936573e7bfc,334802603_9029,378402213_9030,flagged_direction_gap
20161022,39838310915bb47eae440936573e7bfc,378402213_9030,293499685_9031,flagged_direction_gap
20161022,39838310915bb47eae440936573e7bfc,156592791_10021,335518762_9510,flagged_direction_gap
20161022,39838310915bb47eae440936573e7bfc,335518762_9510,156592791_10021,flagged_direction_gap
20161022,39838310915bb47eae440936573e7bfc,156592798_10051,380719198_10025,flagged_direction_gap
20161022,39838310915bb47eae440936573e7bfc,380719198_10025,156592798_10051,flagged_direction_gap
20161022,39838310915bb47eae440936573e7bfc,156592798_10051,266583972_10056,flagged_direction_gap
20161022,39838310915bb47eae440936573e7bfc,266583979_10095,266847611_10430,flagged_direction_gap
20161022,3aed28430a0c266bd15d45c5ddf48895,28275321_1874,142432186_2353,flagged_direction_gap
20161022,3aed28430a0c266bd15d45c5ddf48895,142432186_2353,334648919_2377,flagged_direction_gap
20161022,3aed28430a0c266bd15d45c5ddf48895,334648922_2382,258742307_2667,flagged_direction_gap
20161022,3aed28430a0c266bd15d45c5ddf48895,258742307_2667,245402041_2673,flagged_direction_gap
20161022,3c27d124f6f0d127a47d9340fa8750fa,334283254_8958,378402211_8962,flagged_direction_gap
20161022,3c27d124f6f0d127a47d9340fa8750fa,378402213_9030,293499685_9031,flagged_direction_gap
20161022,3fe804bd19e116b608c544dd58892767,246573542_3938,40541062_3937,flagged_direction_gap
20161023,02f77db30ffc4e9641694fcde8bec106,266957160_4410,456638631_4409,flagged_direction_gap
20161023,02f77db30ffc4e9641694fcde8bec106,456638631_4409,266957160_4410,flagged_direction_gap
20161023,02f77db30ffc4e9641694fcde8bec106,266957160_4410,59140287_4389,flagged_direction_gap
20161023,02f77db30ffc4e9641694fcde8bec106,59140287_4389,266957160_4410,flagged_direction_gap
20161023,02f77db30ffc4e9641694fcde8bec106,254489533_4305,59868470_4291,flagged_direction_gap
20161023,02f77db30ffc4e9641694fcde8bec106,59868470_4291,337335331_4304,flagged_direction_gap
20161023,054c6acce203adbeb8a5f4ac17ae3ab8,258742307_2667,285112030_2671,flagged_direction_gap
20161023,054c6acce203adbeb8a5f4ac17ae3ab8,245402043_2670,28258007_2668,flagged_direction_gap
20161023,054c6acce203adbeb8a5f4ac17ae3ab8,28258007_2668,334648921_2397,flagged_direction_gap
20161023,054c6acce203adbeb8a5f4ac17ae3ab8,334648922_2382,162540379_2393,flagged_direction_gap
20161023,054c6acce203adbeb8a5f4ac17ae3ab8,28340418_2560,259480950_2325,flagged_direction_gap
20161023,054c6acce203adbeb8a5f4ac17ae3ab8,259480950_2325,55691954_2323,flagged_direction_gap
20161023,0adc354f4d8984b2d4e67152716c9350,142323598_8462,266992731_8496,flagged_direction_gap
20161023,0adc354f4d8984b2d4e67152716c9350,230274092_8493,291702550_8533,flagged_direction_gap
20161023,0cd8b66127239c9abb7e7b67c460c9ba,334648915_2358,335527364_2362,flagged_direction_gap
20161023,0cd8b66127239c9abb7e7b67c460c9ba,334648916_2386,162540373_2388,flagged_direction_gap
20161023,0cd8b66127239c9abb7e7b67c460c9ba,162540373_2388,30525582_2363,flagged_direction_gap
20161023,0cd8b66127239c9abb7e7b67c460c9ba,30525582_2363,162540373_2388,flagged_direction_gap
20161023,0cd8b66127239c9abb7e7b67c460c9ba,162540373_2388,30525582_2363,flagged_direction_gap
20161023,0cd8b66127239c9abb7e7b67c460c9ba,30525582_2363,162540373_2388,flagged_direction_gap
20161023,0cd8b66127239c9abb7e7b67c460c9ba,162540373_2388,30525582_2363,flagged_direction_gap
20161023,0cd8b66127239c9abb7e7b67c460c9ba,334648922_2382,162540379_2393,flagged_direction_gap
20161023,0cd8b66127239c9abb7e7b67c460c9ba,155248440_8810,152427989_8811,flagged_direction_gap
20161023,0cd8b66127239c9abb7e7b67c460c9ba,152427989_8811,263738592_8824,flagged_direction_gap
20161023,0cd8b66127239c9abb7e7b67c460c9ba,263738592_8824,152428008_8842,flagged_direction_gap
20161023,0cd8b66127239c9abb7e7b67c460c9ba,152428008_8842,263738594_8839,flagged_direction_gap
20161023,0cd8b66127239c9abb7e7b67c460c9ba,293499685_9031,231866355_9013,flagged_direction_gap
20161023,0deb580a8c0082a72b67eead88739e47,457984513_2719,258742298_2720,flagged_direction_gap
20161023,0deb580a8c0082a72b67eead88739e47,258742298_2720,457984513_2719,flagged_direction_gap
20161023,0deb580a8c0082a72b67eead88739e47,457984513_2719,246573559_3894,flagged_direction_gap
20161023,0deb580a8c0082a72b67eead88739e47,246573559_3894,290629743_2711,flagged_direction_gap
20161023,0f7533ef6be0cfb8481c22ee575f8dcf,263609699_9165,148315979_9205,flagged_direction_gap
20161023,0f7533ef6be0cfb8481c22ee575f8dcf,148315979_9205,148315970_9209,flagged_direction_gap
20161023,0f7533ef6be0cfb8481c22ee575f8dcf,231865404_8915,381956609_8926,flagged_direction_gap
20161023,0f7533ef6be0cfb8481c22ee575f8dcf,152427991_2563,26174011_2565,flagged_direction_gap
20161023,0f7533ef6be0cfb8481c22ee575f8dcf,28340417_2566,258738664_2574,flagged_direction_gap
20161023,0f7533ef6be0cfb8481c22ee575f8dcf,258738664_2574,89567410_2603,flagged_direction_gap
20161023,0f7533ef6be0cfb8481c22ee575f8dcf,89567410_2603,28461936_2686,flagged_direction_gap
20161023,111c099f057fa6cfec4a7a14f6860616,55697488_1911,295965991_1925,flagged_direction_gap
20161023,111c099f057fa6cfec4a7a14f6860616,457067485_2251,235262497_2250,flagged_direction_gap
20161023,118a7c6437e5bccd4f9dd8583484ecba,290629739_2710,258742307_2667,flagged_direction_gap
20161023,118a7c6437e5bccd4f9dd8583484ecba,277672363_3949,246573568_3948,flagged_direction_gap
20161023,14563f3045eae2378cf825908d04b70e,260087891_2263,28258939_2352,flagged_direction_gap
20161023,14563f3045eae2378cf825908d04b70e,28258939_2352,142432186_2353,flagged_direction_gap
20161023,14563f3045eae2378cf825908d04b70e,142432186_2353,55696746_2360,flagged_direction_gap
20161023,14563f3045eae2378cf825908d04b70e,55696746_2360,212724759_2361,flagged_direction_gap
20161023,14e3acf2ceba3f4ec5d099c21a6932cd,55696766_2335,55696765_2334,flagged_direction_gap
20161023,14e3acf2ceba3f4ec5d099c21a6932cd,259480949_2293,28258924_2310,flagged_direction_gap
20161023,17719487c9da65c5a1d75924334a6bcc,142324647_4315,59140337_4325,flagged_direction_gap
20161023,17719487c9da65c5a1d75924334a6bcc,28484384_4164,59128886_4178,flagged_direction_gap
20161023,17719487c9da65c5a1d75924334a6bcc,59128886_4178,28484384_4164,flagged_direction_gap
20161023,17719487c9da65c5a1d75924334a6bcc,28484384_4164,263309128_4168,flagged_direction_gap
20161023,17719487c9da65c5a1d75924334a6bcc,263309128_4168,28484384_4164,flagged_direction_gap
20161023,17719487c9da65c5a1d75924334a6bcc,28484384_4164,258081767_4171,flagged_direction_gap
20161023,17719487c9da65c5a1d75924334a6bcc,258081767_4171,55682332_4282,flagged_direction_gap
20161023,17719487c9da65c5a1d75924334a6bcc,55682332_4282,28484384_4164,flagged_direction_gap
20161023,17719487c9da65c5a1d75924334a6bcc,28484384_4164,245280129_4167,flagged_direction_gap
20161023,17719487c9da65c5a1d75924334a6bcc,245280129_4167,28484384_4164,flagged_direction_gap
20161023,18e730f03be271bffecc62f3ba225350,263609699_9165,391522183_8943,flagged_direction_gap
20161023,18e730f03be271bffecc62f3ba225350,391522183_8943,263609699_9165,flagged_direction_gap
20161023,18e730f03be271bffecc62f3ba225350,263609699_9165,148315979_9205,flagged_direction_gap
20161023,18e730f03be271bffecc62f3ba225350,148315979_9205,391522182_9178,flagged_direction_gap
20161023,18e730f03be271bffecc62f3ba225350,391522182_9178,148315979_9205,flagged_direction_gap
20161023,18e730f03be271bffecc62f3ba225350,148315979_9205,335525204_9033,flagged_direction_gap
20161023,18e730f03be271bffecc62f3ba225350,335525204_9033,266583962_9032,flagged_direction_gap
20161023,18e730f03be271bffecc62f3ba225350,266583962_9032,293499685_9031,flagged_direction_gap
20161023,18e730f03be271bffecc62f3ba225350,293499685_9031,231866359_9034,flagged_direction_gap
20161023,18e730f03be271bffecc62f3ba225350,231866359_9034,231866347_9447,flagged_direction_gap
20161023,18e730f03be271bffecc62f3ba225350,231866347_9447,231866359_9034,flagged_direction_gap
20161023,18e730f03be271bffecc62f3ba225350,231866341_9467,457047970_9470,flagged_direction_gap
20161023,18e730f03be271bffecc62f3ba225350,156592791_10021,335518761_9514,flagged_direction_gap
20161023,18e730f03be271bffecc62f3ba225350,335518761_9514,156592791_10021,flagged_direction_gap
20161023,18e730f03be271bffecc62f3ba225350,156592798_10051,380719198_10025,flagged_direction_gap
20161023,18e730f03be271bffecc62f3ba225350,380719198_10025,156592798_10051,flagged_direction_gap
20161023,18e730f03be271bffecc62f3ba225350,156592798_10051,457336097_10029,flagged_direction_gap
20161023,18e730f03be271bffecc62f3ba225350,457336097_10029,156592798_10051,flagged_direction_gap
20161023,18e730f03be271bffecc62f3ba225350,156592798_10051,266583972_10056,flagged_direction_gap
20161023,18e730f03be271bffecc62f3ba225350,266583979_10095,181601922_10098,flagged_direction_gap
20161023,18e730f03be271bffecc62f3ba225350,181601922_10098,266583979_10095,flagged_direction_gap
20161023,1b78a32920462139ec5b346c5179f3ee,231867124_8469,142323474_8451,flagged_direction_gap
20161023,26b97d801dc145aa62e03ec9fd31e2e8,381473925_2503,162532768_2499,flagged_direction_gap
20161023,27cb35cc1df418593b1dd8f7cddf1870,28320650_2501,162532776_2496,flagged_direction_gap
20161023,27cb35cc1df418593b1dd8f7cddf1870,162532776_2496,162532933_2408,flagged_direction_gap
20161023,27cb35cc1df418593b1dd8f7cddf1870,162532933_2408,162532772_2409,flagged_direction_gap
20161023,27cb35cc1df418593b1dd8f7cddf1870,162532772_2409,162532781_2407,flagged_direction_gap
20161023,2851a1026f486cdd1b613d6fde12434a,255201450_10351,457983472_10329,flagged_direction_gap
20161023,2851a1026f486cdd1b613d6fde12434a,59140341_10181,59128845_10180,flagged_direction_gap
20161023,31fb79b415b91514cb72b07fed464ff1,334283254_8958,370672200_8961,flagged_direction_gap
20161023,31fb79b415b91514cb72b07fed464ff1,334802606_9028,231866359_9034,flagged_direction_gap
20161023,35c17bab1be742dd64660771d085ed0d,457307903_1875,28275321_1874,flagged_direction_gap
20161023,35c17bab1be742dd64660771d085ed0d,28275321_1874,260087890_1872,flagged_direction_gap
20161023,35c17bab1be742dd64660771d085ed0d,457307896_2098,142323466_2085,flagged_direction_gap
20161023,3683809b94b66a77aeeddeed6f05afcb,28296475_4216,59868404_4221,flagged_direction_gap
20161023,3683809b94b66a77aeeddeed6f05afcb,258742300_3952,266577945_3892,flagged_direction_gap
20161023,3683809b94b66a77aeeddeed6f05afcb,149870249_3912,295967304_3995,flagged_direction_gap
20161023,37dc4c1b7178a3b1e259592b64005da8,295965990_2347,142432189_2346,flagged_direction_gap
20161023,37dc4c1b7178a3b1e259592b64005da8,142432189_2346,28275321_1874,flagged_direction_gap
20161023,387839eabb1a2842093c6caa21b82fcb,263486162_8862,263572145_8878,flagged_direction_gap
20161023,387839eabb1a2842093c6caa21b82fcb,309154011_9224,148315978_9222,flagged_direction_gap
20161023,38d4b76a45c466a5ec2c22c19d34331a,242758174_4229,242758175_4225,flagged_direction_gap
